1.0,Feat47-Feat49-Feat103-Feat209-Feat231-Feat233-Feat327-Feat328-Feat329-Feat330
0.0,Feat47-Feat49-Feat103-Feat209-Feat231-Feat233-Feat327-Feat328-Feat329-Feat330
4.274557590484619,Feat47-Feat49-Feat103-Feat209-Feat231-Feat233-Feat327-Feat328-Feat329-Feat330
0.224837064743042,Feat47-Feat49-Feat103-Feat209-Feat231-Feat233-Feat327-Feat328-Feat329-Feat330
0.0009407997131347656,Feat47-Feat49-Feat103-Feat209-Feat231-Feat233-Feat327-Feat328-Feat329-Feat330
1.0,Feat21-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat248-Feat285-Feat298
0.0,Feat21-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat248-Feat285-Feat298
0.025931596755981445,Feat21-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat248-Feat285-Feat298
0.0009968280792236328,Feat21-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat248-Feat285-Feat298
0.0,Feat21-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat248-Feat285-Feat298
1.0,Feat2-Feat21-Feat26-Feat196-Feat326-Feat330-Feat338-Feat411-Feat424
0.0,Feat2-Feat21-Feat26-Feat196-Feat326-Feat330-Feat338-Feat411-Feat424
0.3784911632537842,Feat2-Feat21-Feat26-Feat196-Feat326-Feat330-Feat338-Feat411-Feat424
0.0010495185852050781,Feat2-Feat21-Feat26-Feat196-Feat326-Feat330-Feat338-Feat411-Feat424
0.0,Feat2-Feat21-Feat26-Feat196-Feat326-Feat330-Feat338-Feat411-Feat424
1.0,
0.0,
0.001995086669921875,
0.005938291549682617,
0.0020024776458740234,
1.0,
0.0,
3.9992008209228516,
0.0,
0.0010004043579101562,
1.0,Feat17-Feat47-Feat49-Feat52-Feat54-Feat103-Feat196-Feat205-Feat209-Feat231-Feat232-Feat233-Feat323-Feat325-Feat326-Feat327-Feat328-Feat329-Feat330-Feat338
0.0,Feat17-Feat47-Feat49-Feat52-Feat54-Feat103-Feat196-Feat205-Feat209-Feat231-Feat232-Feat233-Feat323-Feat325-Feat326-Feat327-Feat328-Feat329-Feat330-Feat338
1.4418470859527588,Feat17-Feat47-Feat49-Feat52-Feat54-Feat103-Feat196-Feat205-Feat209-Feat231-Feat232-Feat233-Feat323-Feat325-Feat326-Feat327-Feat328-Feat329-Feat330-Feat338
0.000997304916381836,Feat17-Feat47-Feat49-Feat52-Feat54-Feat103-Feat196-Feat205-Feat209-Feat231-Feat232-Feat233-Feat323-Feat325-Feat326-Feat327-Feat328-Feat329-Feat330-Feat338
0.0,Feat17-Feat47-Feat49-Feat52-Feat54-Feat103-Feat196-Feat205-Feat209-Feat231-Feat232-Feat233-Feat323-Feat325-Feat326-Feat327-Feat328-Feat329-Feat330-Feat338
1.0,Feat1-Feat21-Feat38-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat218-Feat222-Feat233-Feat242-Feat248-Feat285-Feat298-Feat305-Feat310-Feat372-Feat415
0.0,Feat1-Feat21-Feat38-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat218-Feat222-Feat233-Feat242-Feat248-Feat285-Feat298-Feat305-Feat310-Feat372-Feat415
0.0229647159576416,Feat1-Feat21-Feat38-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat218-Feat222-Feat233-Feat242-Feat248-Feat285-Feat298-Feat305-Feat310-Feat372-Feat415
0.0009970664978027344,Feat1-Feat21-Feat38-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat218-Feat222-Feat233-Feat242-Feat248-Feat285-Feat298-Feat305-Feat310-Feat372-Feat415
0.0,Feat1-Feat21-Feat38-Feat63-Feat69-Feat73-Feat113-Feat120-Feat217-Feat218-Feat222-Feat233-Feat242-Feat248-Feat285-Feat298-Feat305-Feat310-Feat372-Feat415
1.0,Feat1-Feat9-Feat27-Feat34-Feat36-Feat40-Feat41-Feat80-Feat81-Feat116-Feat227-Feat292-Feat327-Feat328-Feat330-Feat338-Feat341-Feat374-Feat413-Feat435
0.0,Feat1-Feat9-Feat27-Feat34-Feat36-Feat40-Feat41-Feat80-Feat81-Feat116-Feat227-Feat292-Feat327-Feat328-Feat330-Feat338-Feat341-Feat374-Feat413-Feat435
0.3141598701477051,Feat1-Feat9-Feat27-Feat34-Feat36-Feat40-Feat41-Feat80-Feat81-Feat116-Feat227-Feat292-Feat327-Feat328-Feat330-Feat338-Feat341-Feat374-Feat413-Feat435
0.0010228157043457031,Feat1-Feat9-Feat27-Feat34-Feat36-Feat40-Feat41-Feat80-Feat81-Feat116-Feat227-Feat292-Feat327-Feat328-Feat330-Feat338-Feat341-Feat374-Feat413-Feat435
0.0009720325469970703,Feat1-Feat9-Feat27-Feat34-Feat36-Feat40-Feat41-Feat80-Feat81-Feat116-Feat227-Feat292-Feat327-Feat328-Feat330-Feat338-Feat341-Feat374-Feat413-Feat435
1.0,
0.0,
0.0010030269622802734,
0.0,
0.0010085105895996094,
1.0,
0.0,
3.8437511920928955,
0.0009744167327880859,
0.0,
